Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Name of Facility,Street Address,Total Fires
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-B,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-C,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-D,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-E,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-F,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-G,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-H,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-I,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-J,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UVA-K,10021 Zelzah Avenue,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA-18 Hawthorne Hall,17950 Lassen Street,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA-19 Sycamore Hall,17950 Lassen Street,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA-20 Ironwood Hall,17950 Lassen Street,0
2019,110608,California State University-Northridge,115300,1,California State University- Northridge,39910,UPA-21 Shore Pine Hall,17950 Lassen Street,0
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,American River Courtyard,"6002 J Street, Sacramento",0
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Desmond Hall,"6014 J Street, Sacramento",0
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Draper Hall,"6010 J Street, Sacramento",0
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Jenkins Hall,"6012 J Street, Sacramento",0
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Sierra Hall,"6006 J Street, Sacramento",0
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Sutter Hall,"6004 J Street, Sacramento",0
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Upper Eastside Lofts,"6400 Folsom Blvd, Sacramento",1
2019,110617,California State University-Sacramento,115000,1,Sacramento State,31992,Riverview Hall,"6016 J Street, Sacramento",0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Badger Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Joshua Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Mohave Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Morongo Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,San Manuel Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Shadin Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Tokay Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Waterman Dorm,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Arrowhead Village #2,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Arrowhead Village #3,6000 University Parkway,1
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Arrowhead Village #4,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Arrowhead Village #5,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Arrowhead Village #6,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,University Village #7,1577 Northpark Blvd.,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,University Village #8,1577 Northpark Blvd.,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,University Village #9,1577 Northpark Blvd.,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Cajon,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Running Springs,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Serrano Village,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Coyote Village,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,Coyote Commons & Dining,6000 University Parkway,0
2019,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20638,University Village,1577 Northpark Blvd.,0
2019,366711,California State University-San Marcos,3011300,1,Main Campus,16053,University Village Apt,305 Campus View Dr,1
2019,366711,California State University-San Marcos,3011300,1,Main Campus,16053,The Quad,200 Barham Dr.,3
2019,110495,California State University-Stanislaus,115700,1,CSU Stanislaus - Turlock,10974,Residential Life Village 1,One University Circle,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Chapultepec,5400 Remington Road  San Diego,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Cuicacalli,5150 East Campus Drive  San Di,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Maya/Olmeca,6050 Lindo Paseo Ave.  San Die,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Tenochca,6126 Montezuma Road  San Diego,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,University Towers,5505 Montezuma Road  San Diego,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Villa Alvarado,"6161 Alvarado Road  San Diego,",1
2019,122409,San Diego State University,115100,1,Main Campus,35544,Zura,6124 Montezuma Road  San Diego,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Aztec Corner,"5504, 5602, 5700 Montezuma Roa",1
2019,122409,San Diego State University,115100,1,Main Campus,35544,Piedra del Sol,"5600 Hardy Ave. San Diego, CA",1
2019,122409,San Diego State University,115100,1,Main Campus,35544,Albert&#39;s Apartments,"5430, 5450, 5460, 5475, 5484,",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Phi Delta Theta Fraternity,"5734 Montezuma Road,  San Dieg",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Private Residence,5723 Lindo Paseo Ave.  San Die,0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Residential Student House,"5742 Montezuma Road, San Diego",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,ALI,"5520 Hardy Ave., San Diego, CA",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,College West Apartments,"5455 55th St., San Diego, CA 9",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Granada Apartments,"5525 Hardy Ave., San Diego CA",1
2019,122409,San Diego State University,115100,1,Main Campus,35544,Tarastec Apartments,"5455 55th St., San Diego CA. 9",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,Zapotec Apartments,"5450 55th St., San Diego CA. 9",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,"South Campus Plaza, North","5140 College Ave., San Diego C",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,"South Campus Plaza, South","5120 College Ave., San Diego C",0
2019,122409,San Diego State University,115100,1,Main Campus,35544,M@College,"5030 College Ave., San Diego C",0
2019,122597,San Francisco State University,115400,1,Main Campus,29032,Village at Centennial Square,"750 Font Blvd, San Francisco",0
2019,122597,San Francisco State University,115400,1,Main Campus,29032,Towers at Centennial Square,"796 Font Blvd, San Francisco",0
2019,122597,San Francisco State University,115400,1,Main Campus,29032,Towers Junior Suites,"798 Font Blvd, San Francisco",1
2019,122597,San Francisco State University,115400,1,Main Campus,29032,Mary Park Hall,"802 Font Blvd, San Francisco",0
2019,122597,San Francisco State University,115400,1,Main Campus,29032,Mary Ward Hall,"800 Font Blvd, San Francisco",0
2019,122597,San Francisco State University,115400,1,Main Campus,29032,University Park North,"15 Buckingham Way, San Francisco",0
2019,122597,San Francisco State University,115400,1,Main Campus,29032,University Park South,"1701 Holloway Ave, San Francisco",0
2019,122755,San Jose State University,115500,1,Main Campus,36085,Joe West Hall,375 S. 9th St.,0
2019,122755,San Jose State University,115500,1,Main Campus,36085,Campus Village Bldg B,350 S. 9th St.,1
2019,122755,San Jose State University,115500,1,Main Campus,36085,Washburn Hall,385 S. 8th St.,0
2019,122755,San Jose State University,115500,1,Main Campus,36085,Campus Village Bldg C,320 S. 9th St.,0
2019,122755,San Jose State University,115500,1,Main Campus,36085,Campus Village Bldg A,380 S. 9th St.,0
2019,122755,San Jose State University,115500,1,Main Campus,36085,Campus Village 2,345 S. 9th St.,0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Medoc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Alsace,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Madeira,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Bordeaux,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Loire,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Classico,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Colombard,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Fume Blanc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Grenache,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Burgundy,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Alicante,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Marsanne,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Sirah,"1801 East Cotati Ave. Rohnert Park, CA 94928",1
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Sauterne,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Meritage,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Chablis,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Claret,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Chenin Blanc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Chardonnay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Barbera,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Flora,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Riesling,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Semillion,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Traminer,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Muscat,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Tokay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Pinot,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Cabernet,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Gamay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Merlot,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Mosel,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Piemonte,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Provence,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Rhone,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Rioja,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Savoie,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Trentino,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2019,123572,Sonoma State University,115600,1,Sonoma State University,8887,Veneto,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 0,Building 114-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 1,Building 114-B,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 2,Building 114-C,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 3,Building 114-D,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 4,Building 114-E,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 5,Building 114-F,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 6,Building 114-G,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 7,Building 114-H,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 8,Building 114-J,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Yosemite Hall 9,Building 114-K,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Sierra Madre 0,Building 113-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Sierra Madre 1,Building 113-B,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Sierra Madre 2,Building 113-C,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Sierra Madre 3,Building 113-D,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Sierra Madre 4,Building 113-E,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Sierra Madre 5,Building 113-F,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Shasta Hall,Building 100,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Diablo Hall,Building 101,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Palomar Hall,Building 102,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Whitney Hall,Building 103,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Lassen Hall,Building 104,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Trinity Hall,Building 105,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Santa Lucia Hall,Building 106,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Muir Hall,Building 107,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Sequoia Hall,Building 108,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Tenaya Hall,Building 110,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Cerro Morro,Building 170-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Cerro Cabrillo,Building 170-B,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Cerro Hollister,Building 170-C,1
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Cerro Romauldo,Buidling 170-D,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Cerro Bishop,Building 170-E,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Cerro Islay,Building 170-F,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Aliso,Building 171-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Buena Vista,Building 171-B,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Corralitos,Building 171-C,1
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Dover,Building 171-D,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Estrella,Building 171-E,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Foxen,Building 171-F,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Gypsum,Building 171-G,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Huasna,Building 171-H,1
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Inyo,Building 171-I,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Herdsman Hall,Building 016-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Dairy Science,Building 018-L,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Environmental Horticulture,Building 048-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Beef Cattle Evaluation Center,Building 055-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Swine Unit,Building 056-0,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Veterinary Clinic,Building 057-C,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,McCloud Hall,Building 121-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Santa Ynez Hall,Building 121-B,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Peterson Ranch,Building 123-B,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Escuela Beef Center,Building 127-G,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Poultry Science,Building 150-I,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,Beef Cattle Evaluation Center,Building 055-M,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,tsitkawayu,Building 172-A,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,elewexe,Building 172-B,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,tilhini,Building 172-C,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,tšilkukunitš,Building 172-D,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,nipumu?,Building 172-E,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,tsitqawi,Building 172-F,0
2020,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22440,tsitpxatu,Building 172-G,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Alder Hall,280 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Cedar Hall,263 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Chinquipin Hall,220 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Hemlock Hall,210 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Madrone Hall,204 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Maple Hall,160 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Pepperwood Hall,155 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Tan Oak Hall,140 Canyon Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Cypress Hall,271 Granite Ave,1
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Juniper Hall,3028 Granite Ave,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Laurel Hall,3023 Granite Ave,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Willow Hall,3035 Granite Ave,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Fern Hall,3047 Granite Ave,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Redwood Hall,250 Redwood Fire Ln,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Sunset Hall,2150 Sunset Ct,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Campus Apartments,335 Laurel Dr,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Trinity Hall,1681 Rossow St,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Mendocino Hall,1691 Rossow St,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Shasta Hall,341 Harpst St,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,Delnorte Hall,351 Harpst St,0
2020,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6612,CCAT,1580 Cluster Ct,0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 57-Palmitos,"57 University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 58-Cedritos,"58  University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 20-Encinitas,"20 University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 21-Montecito,"21 University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 22-Alamitos,"22 University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 23-Aliso,"23 University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 54-Vista De Las Estrellas,"54 Kellogg Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 60-Vista Bonita,"60 Kellogg Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 61-Vista Del Sol,"61 Kellogg Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 62-Vista De Las Montanas,"62 Kellogg Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 63-Vista De La Luna,"63 Kellogg Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 209-Riverfront,"4105 W. University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 209-Sunspace,"4105 W. University Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 60,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 110,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 130,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 140,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 150,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 180,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 190,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 230,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 260,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 95,"3400 Poly Vista Pomona, CA 91768",1
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 105,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 115,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 125,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 135,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 160,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 170,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 200,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 210,"3400 Poly Vista Pomona, CA 91768",0
